Rank,URL,Clicks,Impressions,CTR%,Position,Expected_CTR%,CTR_Gap%,Potential_Additional_Clicks,Priority_Score
1210,https://jo-katsu.com/campus/8561/,198,5653,3.50,7.2,3.0,-0.50,0,0
1211,https://jo-katsu.com/campus/25696/,195,4042,4.82,6.3,4.0,-0.82,0,0
1212,https://jo-katsu.com/campus/9342/,181,1595,11.35,8.4,2.5,-8.85,0,0
1213,https://jo-katsu.com/campus/37247/,175,3006,5.82,4.8,5.0,-0.82,0,0
1214,https://jo-katsu.com/campus/18764/,172,2074,8.29,5.5,4.0,-4.29,0,0
1215,https://jo-katsu.com/campus/6387/,172,2411,7.13,4.5,7.0,-0.13,0,0
1216,https://jo-katsu.com/campus/9246/,168,3274,5.13,8.1,2.5,-2.63,0,0
1217,https://jo-katsu.com/campus/24108/,165,2505,6.59,5.9,4.0,-2.59,0,0
1218,https://jo-katsu.com/campus/4396/,163,3174,5.14,5.6,4.0,-1.14,0,0
1219,https://jo-katsu.com/campus/5979/,162,2188,7.40,7.2,3.0,-4.40,0,0
1220,https://jo-katsu.com/campus/26265/,160,3719,4.30,9.9,1.5,-2.80,0,0
1221,https://jo-katsu.com/campus/25449/,159,2123,7.49,6.7,3.0,-4.49,0,0
1222,https://jo-katsu.com/campus/37231,157,1910,8.22,4.1,7.0,-1.22,0,0
1223,https://jo-katsu.com/campus/5797/,154,2036,7.56,8.9,2.0,-5.56,0,0
1224,https://jo-katsu.com/campus/11781/,152,2860,5.31,5.5,4.0,-1.31,0,0
1225,https://jo-katsu.com/campus/19146/,152,1767,8.60,6.3,4.0,-4.60,0,0
1226,https://jo-katsu.com/campus/11632/,147,3600,4.08,7.6,2.5,-1.58,0,0
1227,https://jo-katsu.com/campus/11994/,140,1447,9.68,4.9,5.0,-4.68,0,0
1228,https://jo-katsu.com/campus/37230,139,1429,9.73,3.7,7.0,-2.73,0,0
1229,https://jo-katsu.com/campus/4560/,138,5141,2.68,7.7,2.5,-0.18,0,0
1230,https://jo-katsu.com/campus/16509/,137,2189,6.26,6.4,4.0,-2.26,0,0
1231,https://jo-katsu.com/campus/6084/,136,1825,7.45,8.3,2.5,-4.95,0,0
1232,https://jo-katsu.com/campus/4553/,132,2612,5.05,7.0,3.0,-2.05,0,0
1233,https://jo-katsu.com/campus/10129/,131,1300,10.08,8.0,2.5,-7.58,0,0
1234,https://jo-katsu.com/campus/6319/,131,2194,5.97,5.2,5.0,-0.97,0,0
1235,https://jo-katsu.com/campus/21818/,130,2386,5.45,7.9,2.5,-2.95,0,0
1236,https://jo-katsu.com/campus/23600/,130,3214,4.04,9.3,2.0,-2.04,0,0
1237,https://jo-katsu.com/campus/16024/,124,4098,3.03,6.8,3.0,-0.03,0,0
1238,https://jo-katsu.com/campus/15789/,121,4807,2.52,7.6,2.5,-0.02,0,0
1239,https://jo-katsu.com/campus/4822/,121,3217,3.76,9.5,1.5,-2.26,0,0
1240,https://jo-katsu.com/campus/13674/,120,2143,5.60,9.1,2.0,-3.60,0,0
1241,https://jo-katsu.com/campus/5850/,120,819,14.65,4.4,7.0,-7.65,0,0
1242,https://jo-katsu.com/campus/7944/,120,1369,8.77,4.6,5.0,-3.77,0,0
1243,https://jo-katsu.com/campus/14254/,118,1277,9.24,4.7,5.0,-4.24,0,0
1244,https://jo-katsu.com/campus/6748/,118,1483,7.96,4.4,7.0,-0.96,0,0
1245,https://jo-katsu.com/campus/9204/,116,2608,4.45,6.8,3.0,-1.45,0,0
1246,https://jo-katsu.com/campus/6849/,115,750,15.33,3.4,10.0,-5.33,0,0
1247,https://jo-katsu.com/campus/23960/,113,4239,2.67,9.5,1.5,-1.17,0,0
1248,https://jo-katsu.com/campus/6725/,112,4362,2.57,8.3,2.5,-0.07,0,0
1249,https://jo-katsu.com/campus/5122/,110,4628,2.38,9.4,2.0,-0.38,0,0
1250,https://jo-katsu.com/campus/14969/,109,1998,5.46,4.8,5.0,-0.46,0,0
1251,https://jo-katsu.com/campus/15134/,108,3292,3.28,9.3,2.0,-1.28,0,0
1252,https://jo-katsu.com/campus/21937/,108,2421,4.46,6.5,4.0,-0.46,0,0
1253,https://jo-katsu.com/campus/478/,107,2213,4.84,7.4,3.0,-1.84,0,0
1254,https://jo-katsu.com/campus/6808/,107,2025,5.28,4.7,5.0,-0.28,0,0
1255,https://jo-katsu.com/campus/23257/,106,1985,5.34,4.6,5.0,-0.34,0,0
1256,https://jo-katsu.com/campus/4876/,105,2044,5.14,8.0,2.5,-2.64,0,0
1257,https://jo-katsu.com/campus/5887/,105,2056,5.11,8.0,2.5,-2.61,0,0
1258,https://jo-katsu.com/campus/8877/,105,4516,2.33,8.9,2.0,-0.33,0,0
1259,https://jo-katsu.com/campus/36905,104,1130,9.20,4.1,7.0,-2.20,0,0
1260,https://jo-katsu.com/campus/37225,104,1355,7.68,4.1,7.0,-0.68,0,0
1261,https://jo-katsu.com/campus/37256,104,2203,4.72,7.1,3.0,-1.72,0,0
1262,https://jo-katsu.com/campus/22642/,103,4027,2.56,7.9,2.5,-0.06,0,0
1263,https://jo-katsu.com/campus/12728/,102,3049,3.35,8.8,2.0,-1.35,0,0
1264,https://jo-katsu.com/campus/19775/,102,2337,4.36,6.1,4.0,-0.36,0,0
1265,https://jo-katsu.com/campus/23027/,102,1272,8.02,9.5,1.5,-6.52,0,0
1266,https://jo-katsu.com/campus/23965/,98,1209,8.11,5.7,4.0,-4.11,0,0
1267,https://jo-katsu.com/campus/24381/,98,1889,5.19,9.6,1.5,-3.69,0,0
1268,https://jo-katsu.com/campus/10739/,97,974,9.96,6.9,3.0,-6.96,0,0
1269,https://jo-katsu.com/campus/6120/,97,1170,8.29,4.9,5.0,-3.29,0,0
1270,https://jo-katsu.com/campus/11178/,96,2806,3.42,9.1,2.0,-1.42,0,0
1271,https://jo-katsu.com/campus/19633/,95,1894,5.02,4.8,5.0,-0.02,0,0
1272,https://jo-katsu.com/campus/23020/,95,1575,6.03,5.7,4.0,-2.03,0,0
1273,https://jo-katsu.com/campus/23609/,94,3961,2.37,9.8,1.5,-0.87,0,0
1274,https://jo-katsu.com/campus/8572/,94,2228,4.22,5.7,4.0,-0.22,0,0
1275,https://jo-katsu.com/campus/11642/,93,2983,3.12,8.1,2.5,-0.62,0,0
1276,https://jo-katsu.com/campus/26698/,93,1884,4.94,5.9,4.0,-0.94,0,0
1277,https://jo-katsu.com/campus/9960/,93,1666,5.58,6.8,3.0,-2.58,0,0
1278,https://jo-katsu.com/campus/23185/,91,847,10.74,4.9,5.0,-5.74,0,0
1279,https://jo-katsu.com/campus/23920/,91,3175,2.87,7.6,2.5,-0.37,0,0
1280,https://jo-katsu.com/campus/23706/,90,2145,4.20,9.7,1.5,-2.70,0,0
1281,https://jo-katsu.com/campus/23858/,90,2144,4.20,7.0,3.0,-1.20,0,0
1282,https://jo-katsu.com/campus/5077/,89,1965,4.53,7.8,2.5,-2.03,0,0
1283,https://jo-katsu.com/campus/8590/,89,1835,4.85,6.2,4.0,-0.85,0,0
1284,https://jo-katsu.com/campus/24145/,88,2864,3.07,9.9,1.5,-1.57,0,0
1285,https://jo-katsu.com/campus/9739/,88,1410,6.24,7.4,3.0,-3.24,0,0
1286,https://jo-katsu.com/campus/10991/,85,2303,3.69,7.2,3.0,-0.69,0,0
1287,https://jo-katsu.com/campus/5221/,85,3118,2.73,8.5,2.5,-0.23,0,0
1288,https://jo-katsu.com/campus/6776/,84,1695,4.96,5.7,4.0,-0.96,0,0
1289,https://jo-katsu.com/campus/4417/,83,1016,8.17,6.9,3.0,-5.17,0,0
1290,https://jo-katsu.com/campus/6151/,82,2441,3.36,6.9,3.0,-0.36,0,0
1291,https://jo-katsu.com/campus/23673/,81,3654,2.22,8.8,2.0,-0.22,0,0
1292,https://jo-katsu.com/campus/5825/,81,1811,4.47,8.0,2.5,-1.97,0,0
1293,https://jo-katsu.com/campus/15814/,76,1239,6.13,5.9,4.0,-2.13,0,0
1294,https://jo-katsu.com/campus/25889/,75,880,8.52,5.3,5.0,-3.52,0,0
1295,https://jo-katsu.com/campus/6752/,75,843,8.90,5.9,4.0,-4.90,0,0
1296,https://jo-katsu.com/campus/21959/,73,1520,4.80,8.2,2.5,-2.30,0,0
1297,https://jo-katsu.com/campus/25352/,73,1355,5.39,4.6,5.0,-0.39,0,0
1298,https://jo-katsu.com/campus/35085,73,996,7.33,6.8,3.0,-4.33,0,0
1299,https://jo-katsu.com/campus/10539/,72,2763,2.61,8.3,2.5,-0.11,0,0
1300,https://jo-katsu.com/campus/24144/,72,1620,4.44,7.2,3.0,-1.44,0,0
1301,https://jo-katsu.com/campus/37217,72,1055,6.82,5.7,4.0,-2.82,0,0
1302,https://jo-katsu.com/campus/16338/,71,1258,5.64,6.3,4.0,-1.64,0,0
1303,https://jo-katsu.com/campus/16505/,71,1172,6.06,6.3,4.0,-2.06,0,0
1304,https://jo-katsu.com/campus/24220/,71,1734,4.09,7.8,2.5,-1.59,0,0
1305,https://jo-katsu.com/campus/10566/,70,1181,5.93,5.9,4.0,-1.93,0,0
1306,https://jo-katsu.com/campus/6117/,70,1043,6.71,4.7,5.0,-1.71,0,0
1307,https://jo-katsu.com/campus/9057/,70,2143,3.27,8.0,2.5,-0.77,0,0
1308,https://jo-katsu.com/campus/12484/,69,1693,4.08,6.2,4.0,-0.08,0,0
1309,https://jo-katsu.com/campus/6754/,69,1788,3.86,7.0,3.0,-0.86,0,0
1310,https://jo-katsu.com/campus/23605/,68,2104,3.23,9.7,1.5,-1.73,0,0
1311,https://jo-katsu.com/campus/5739/,68,2444,2.78,7.5,2.5,-0.28,0,0
1312,https://jo-katsu.com/campus/6895/,68,2028,3.35,6.6,3.0,-0.35,0,0
1313,https://jo-katsu.com/campus/4498/,67,2745,2.44,8.7,2.0,-0.44,0,0
1314,https://jo-katsu.com/campus/6794/,67,1785,3.75,9.4,2.0,-1.75,0,0
1315,https://jo-katsu.com/campus/20041/,66,2136,3.09,7.4,3.0,-0.09,0,0
1316,https://jo-katsu.com/campus/25810/,66,1104,5.98,5.3,5.0,-0.98,0,0
1317,https://jo-katsu.com/campus/18836/,65,904,7.19,5.1,5.0,-2.19,0,0
1318,https://jo-katsu.com/campus/23076/,65,1427,4.56,6.0,4.0,-0.56,0,0
1319,https://jo-katsu.com/campus/6135/,65,2726,2.38,9.7,1.5,-0.88,0,0
1320,https://jo-katsu.com/campus/19778/,64,1307,4.90,6.0,4.0,-0.90,0,0
1321,https://jo-katsu.com/campus/16055/,63,1106,5.70,5.8,4.0,-1.70,0,0
1322,https://jo-katsu.com/campus/24352/,63,1841,3.42,6.6,3.0,-0.42,0,0
1323,https://jo-katsu.com/campus/10796/,62,2762,2.24,9.3,2.0,-0.24,0,0
1324,https://jo-katsu.com/campus/15397/,62,984,6.30,5.4,5.0,-1.30,0,0
1325,https://jo-katsu.com/campus/16111/,62,1138,5.45,7.9,2.5,-2.95,0,0
1326,https://jo-katsu.com/campus/20475/,62,880,7.05,6.2,4.0,-3.05,0,0
1327,https://jo-katsu.com/campus/25169/,62,1133,5.47,5.2,5.0,-0.47,0,0
1328,https://jo-katsu.com/campus/16247/,61,2238,2.73,8.7,2.0,-0.73,0,0
1329,https://jo-katsu.com/campus/33699/,61,1967,3.10,7.1,3.0,-0.10,0,0
1330,https://jo-katsu.com/campus/12921/,60,2398,2.50,9.0,2.0,-0.50,0,0
1331,https://jo-katsu.com/campus/16604/,60,1313,4.57,8.8,2.0,-2.57,0,0
1332,https://jo-katsu.com/campus/25450/,60,1249,4.80,6.5,4.0,-0.80,0,0
1333,https://jo-katsu.com/campus/6242/,60,1457,4.12,7.4,3.0,-1.12,0,0
1334,https://jo-katsu.com/campus/10158/,59,1126,5.24,4.6,5.0,-0.24,0,0
1335,https://jo-katsu.com/campus/15401/,59,862,6.84,6.7,3.0,-3.84,0,0
1336,https://jo-katsu.com/campus/18793/,59,1681,3.51,9.0,2.0,-1.51,0,0
1337,https://jo-katsu.com/campus/6083/,58,1712,3.39,6.8,3.0,-0.39,0,0
1338,https://jo-katsu.com/campus/11648/,57,2041,2.79,9.6,1.5,-1.29,0,0
1339,https://jo-katsu.com/campus/20730/,57,1341,4.25,8.5,2.5,-1.75,0,0
1340,https://jo-katsu.com/campus/10533/,56,881,6.36,6.1,4.0,-2.36,0,0
1341,https://jo-katsu.com/campus/10586/,56,539,10.39,7.5,2.5,-7.89,0,0
1342,https://jo-katsu.com/campus/11186/,56,1846,3.03,7.7,2.5,-0.53,0,0
1343,https://jo-katsu.com/campus/14128/,56,1379,4.06,8.7,2.0,-2.06,0,0
1344,https://jo-katsu.com/campus/20687/,56,892,6.28,5.4,5.0,-1.28,0,0
1345,https://jo-katsu.com/campus/25999/,56,2268,2.47,9.3,2.0,-0.47,0,0
1346,https://jo-katsu.com/campus/6137/,56,1627,3.44,8.8,2.0,-1.44,0,0
1347,https://jo-katsu.com/campus/8133/,56,765,7.32,5.6,4.0,-3.32,0,0
1348,https://jo-katsu.com/campus/26867/,55,1225,4.49,9.2,2.0,-2.49,0,0
1349,https://jo-katsu.com/campus/4672/,55,1704,3.23,6.8,3.0,-0.23,0,0
1350,https://jo-katsu.com/campus/10712/,54,1437,3.76,7.7,2.5,-1.26,0,0
1351,https://jo-katsu.com/campus/12955/,53,860,6.16,5.3,5.0,-1.16,0,0
1352,https://jo-katsu.com/campus/23143/,53,2376,2.23,9.0,2.0,-0.23,0,0
1353,https://jo-katsu.com/campus/25094/,53,943,5.62,7.3,3.0,-2.62,0,0
1354,https://jo-katsu.com/campus/5346/,53,2465,2.15,9.0,2.0,-0.15,0,0
1355,https://jo-katsu.com/campus/5487/,53,1463,3.62,9.8,1.5,-2.12,0,0
1356,https://jo-katsu.com/campus/23122/,52,984,5.28,7.3,3.0,-2.28,0,0
1357,https://jo-katsu.com/campus/26699/,52,1406,3.70,7.4,3.0,-0.70,0,0
1358,https://jo-katsu.com/campus/12726/,51,1655,3.08,9.2,2.0,-1.08,0,0
1359,https://jo-katsu.com/campus/15396/,51,642,7.94,3.9,7.0,-0.94,0,0
1360,https://jo-katsu.com/campus/5733/,51,2449,2.08,8.7,2.0,-0.08,0,0
1361,https://jo-katsu.com/campus/6321/,51,1397,3.65,8.0,2.5,-1.15,0,0
1362,https://jo-katsu.com/campus/11018/,50,883,5.66,7.8,2.5,-3.16,0,0
1363,https://jo-katsu.com/campus/19809/,50,582,8.59,6.1,4.0,-4.59,0,0
1364,https://jo-katsu.com/campus/23859/,50,2421,2.07,8.9,2.0,-0.07,0,0
1365,https://jo-katsu.com/campus/9654/,50,1487,3.36,7.4,3.0,-0.36,0,0
1366,https://jo-katsu.com/campus/14683/,49,687,7.13,5.3,5.0,-2.13,0,0
1367,https://jo-katsu.com/campus/24224/,49,609,8.05,5.9,4.0,-4.05,0,0
1368,https://jo-katsu.com/campus/37259,49,949,5.16,5.6,4.0,-1.16,0,0
1369,https://jo-katsu.com/campus/6098/,49,1627,3.01,9.8,1.5,-1.51,0,0
1370,https://jo-katsu.com/campus/6871/,49,814,6.02,6.1,4.0,-2.02,0,0
1371,https://jo-katsu.com/campus/20344/,48,709,6.77,5.0,5.0,-1.77,0,0
1372,https://jo-katsu.com/campus/25357/,48,999,4.80,6.2,4.0,-0.80,0,0
1373,https://jo-katsu.com/campus/5842/,48,1167,4.11,10.0,1.5,-2.61,0,0
1374,https://jo-katsu.com/campus/6023/,48,1830,2.62,8.6,2.0,-0.62,0,0
1375,https://jo-katsu.com/campus/8200/,48,690,6.96,9.3,2.0,-4.96,0,0
1376,https://jo-katsu.com/campus/14333/,47,870,5.40,5.7,4.0,-1.40,0,0
1377,https://jo-katsu.com/campus/22172/,47,1571,2.99,9.9,1.5,-1.49,0,0
1378,https://jo-katsu.com/campus/5791/,47,2277,2.06,9.8,1.5,-0.56,0,0
1379,https://jo-katsu.com/campus/13105/,46,947,4.86,6.0,4.0,-0.86,0,0
1380,https://jo-katsu.com/campus/22978/,46,738,6.23,5.8,4.0,-2.23,0,0
1381,https://jo-katsu.com/campus/25813/,46,974,4.72,5.8,4.0,-0.72,0,0
1382,https://jo-katsu.com/campus/26667/,46,1148,4.01,6.1,4.0,-0.01,0,0
1383,https://jo-katsu.com/campus/21976/,45,2227,2.02,9.3,2.0,-0.02,0,0
1384,https://jo-katsu.com/campus/25305/,45,1781,2.53,9.1,2.0,-0.53,0,0
1385,https://jo-katsu.com/campus/9328/,45,1119,4.02,6.3,4.0,-0.02,0,0
1386,https://jo-katsu.com/campus/22366/,44,780,5.64,7.9,2.5,-3.14,0,0
1387,https://jo-katsu.com/campus/24313/,44,1722,2.56,7.7,2.5,-0.06,0,0
1388,https://jo-katsu.com/campus/25098/,44,1068,4.12,5.5,4.0,-0.12,0,0
1389,https://jo-katsu.com/campus/15849/,43,1156,3.72,7.7,2.5,-1.22,0,0
1390,https://jo-katsu.com/campus/19631/,43,1712,2.51,8.3,2.5,-0.01,0,0
1391,https://jo-katsu.com/campus/22679/,43,1448,2.97,9.1,2.0,-0.97,0,0
1392,https://jo-katsu.com/campus/22977/,43,861,4.99,8.7,2.0,-2.99,0,0
1393,https://jo-katsu.com/campus/7477/,43,1143,3.76,7.2,3.0,-0.76,0,0
1394,https://jo-katsu.com/campus/12853/,42,1208,3.48,8.5,2.5,-0.98,0,0
1395,https://jo-katsu.com/campus/23754/,42,632,6.65,5.1,5.0,-1.65,0,0
1396,https://jo-katsu.com/campus/24939/,42,897,4.68,7.4,3.0,-1.68,0,0
1397,https://jo-katsu.com/campus/26763/,42,890,4.72,9.3,2.0,-2.72,0,0
1398,https://jo-katsu.com/campus/10626/,41,757,5.42,5.0,5.0,-0.42,0,0
1399,https://jo-katsu.com/campus/12727/,41,552,7.43,5.5,4.0,-3.43,0,0
1400,https://jo-katsu.com/campus/13349/,41,839,4.89,6.5,4.0,-0.89,0,0
1401,https://jo-katsu.com/campus/24341/,41,1329,3.09,8.5,2.5,-0.59,0,0
1402,https://jo-katsu.com/campus/26751/,41,1348,3.04,8.9,2.0,-1.04,0,0
1403,https://jo-katsu.com/campus/5669/,41,1513,2.71,9.3,2.0,-0.71,0,0
1404,https://jo-katsu.com/campus/6412/,41,918,4.47,6.6,3.0,-1.47,0,0
1405,https://jo-katsu.com/campus/14913/,40,555,7.21,3.8,7.0,-0.21,0,0
1406,https://jo-katsu.com/campus/18841/,40,1310,3.05,8.4,2.5,-0.55,0,0
1407,https://jo-katsu.com/campus/25355/,40,1217,3.29,7.8,2.5,-0.79,0,0
1408,https://jo-katsu.com/campus/36892,40,652,6.13,5.9,4.0,-2.13,0,0
1409,https://jo-katsu.com/campus/6770/,40,787,5.08,6.3,4.0,-1.08,0,0
1410,https://jo-katsu.com/campus/15395/,39,567,6.88,4.8,5.0,-1.88,0,0
1411,https://jo-katsu.com/campus/16268/,39,864,4.51,6.9,3.0,-1.51,0,0
1412,https://jo-katsu.com/campus/21005/,39,751,5.19,6.0,4.0,-1.19,0,0
1413,https://jo-katsu.com/campus/5888/,39,1136,3.43,8.5,2.5,-0.93,0,0
1414,https://jo-katsu.com/campus/6865/,39,1905,2.05,8.7,2.0,-0.05,0,0
1415,https://jo-katsu.com/campus/23959/,38,649,5.86,9.1,2.0,-3.86,0,0
1416,https://jo-katsu.com/campus/24137/,38,1294,2.94,9.5,1.5,-1.44,0,0
1417,https://jo-katsu.com/campus/25207/,38,1180,3.22,9.6,1.5,-1.72,0,0
1418,https://jo-katsu.com/campus/7933/,38,761,4.99,6.3,4.0,-0.99,0,0
1419,https://jo-katsu.com/campus/9964/,38,1355,2.80,9.9,1.5,-1.30,0,0
1420,https://jo-katsu.com/campus/12220/,37,606,6.11,4.7,5.0,-1.11,0,0
1421,https://jo-katsu.com/campus/19510/,37,1169,3.17,6.7,3.0,-0.17,0,0
1422,https://jo-katsu.com/campus/30982/,37,1052,3.52,7.4,3.0,-0.52,0,0
1423,https://jo-katsu.com/campus/4440/,37,1729,2.14,9.9,1.5,-0.64,0,0
1424,https://jo-katsu.com/campus/6361/,37,1342,2.76,9.0,2.0,-0.76,0,0
1425,https://jo-katsu.com/campus/7227/,37,937,3.95,6.6,3.0,-0.95,0,0
1426,https://jo-katsu.com/campus/11646/,36,630,5.71,8.4,2.5,-3.21,0,0
1427,https://jo-katsu.com/campus/15096/,36,800,4.50,6.7,3.0,-1.50,0,0
1428,https://jo-katsu.com/campus/18456/,36,791,4.55,9.6,1.5,-3.05,0,0
1429,https://jo-katsu.com/campus/22137/,36,927,3.88,6.7,3.0,-0.88,0,0
1430,https://jo-katsu.com/campus/5164/,36,1645,2.19,9.0,2.0,-0.19,0,0
1431,https://jo-katsu.com/campus/10316/,35,703,4.98,5.7,4.0,-0.98,0,0
1432,https://jo-katsu.com/campus/19630/,35,651,5.38,6.3,4.0,-1.38,0,0
1433,https://jo-katsu.com/campus/22639/,35,681,5.14,6.5,4.0,-1.14,0,0
1434,https://jo-katsu.com/campus/22932/,35,665,5.26,5.4,5.0,-0.26,0,0
1435,https://jo-katsu.com/campus/6436/,35,596,5.87,5.6,4.0,-1.87,0,0
1436,https://jo-katsu.com/campus/15296/,34,628,5.41,5.4,5.0,-0.41,0,0
1437,https://jo-katsu.com/campus/22379/,34,771,4.41,8.4,2.5,-1.91,0,0
1438,https://jo-katsu.com/campus/4477/,34,1037,3.28,9.8,1.5,-1.78,0,0
1439,https://jo-katsu.com/campus/20547/,33,777,4.25,9.0,2.0,-2.25,0,0
1440,https://jo-katsu.com/campus/25535/,33,826,4.00,5.6,4.0,+0.00,0,0
1441,https://jo-katsu.com/campus/6856/,33,586,5.63,4.6,5.0,-0.63,0,0
1442,https://jo-katsu.com/campus/11772/,32,934,3.43,7.5,2.5,-0.93,0,0
1443,https://jo-katsu.com/campus/23918/,32,1013,3.16,8.7,2.0,-1.16,0,0
1444,https://jo-katsu.com/campus/7199/,32,776,4.12,8.4,2.5,-1.62,0,0
1445,https://jo-katsu.com/campus/24230/,31,1055,2.94,8.5,2.5,-0.44,0,0
1446,https://jo-katsu.com/campus/11559/,30,798,3.76,7.4,3.0,-0.76,0,0
1447,https://jo-katsu.com/campus/18571/,30,892,3.36,7.9,2.5,-0.86,0,0
1448,https://jo-katsu.com/campus/22638/,30,520,5.77,5.5,4.0,-1.77,0,0
1449,https://jo-katsu.com/campus/24011/,30,597,5.03,8.4,2.5,-2.53,0,0
1450,https://jo-katsu.com/campus/25172/,30,1254,2.39,9.1,2.0,-0.39,0,0
1451,https://jo-katsu.com/campus/33697/,30,1035,2.90,7.5,2.5,-0.40,0,0
1452,https://jo-katsu.com/campus/6777/,30,599,5.01,6.8,3.0,-2.01,0,0
1453,https://jo-katsu.com/campus/9852/,30,1259,2.38,9.5,1.5,-0.88,0,0
1454,https://jo-katsu.com/campus/9911/,30,1411,2.13,8.9,2.0,-0.13,0,0
1455,https://jo-katsu.com/campus/23808/,29,546,5.31,7.3,3.0,-2.31,0,0
1456,https://jo-katsu.com/campus/25890/,29,928,3.12,8.1,2.5,-0.62,0,0
1457,https://jo-katsu.com/campus/4069/,29,504,5.75,9.8,1.5,-4.25,0,0
1458,https://jo-katsu.com/campus/6310/,29,912,3.18,8.7,2.0,-1.18,0,0
1459,https://jo-katsu.com/campus/11090/,28,615,4.55,6.7,3.0,-1.55,0,0
1460,https://jo-katsu.com/campus/12275/,28,747,3.75,7.4,3.0,-0.75,0,0
1461,https://jo-katsu.com/campus/30831,28,719,3.89,6.8,3.0,-0.89,0,0
1462,https://jo-katsu.com/campus/7842/,28,817,3.43,7.0,3.0,-0.43,0,0
1463,https://jo-katsu.com/campus/14126/,27,527,5.12,8.8,2.0,-3.12,0,0
1464,https://jo-katsu.com/campus/25301/,27,634,4.26,6.4,4.0,-0.26,0,0
1465,https://jo-katsu.com/campus/5695/,27,943,2.86,8.1,2.5,-0.36,0,0
1466,https://jo-katsu.com/campus/9436/,26,587,4.43,9.6,1.5,-2.93,0,0
1467,https://jo-katsu.com/campus/11569/,25,844,2.96,9.9,1.5,-1.46,0,0
1468,https://jo-katsu.com/campus/22931/,25,654,3.82,9.6,1.5,-2.32,0,0
1469,https://jo-katsu.com/campus/24140/,25,1119,2.23,9.3,2.0,-0.23,0,0
1470,https://jo-katsu.com/campus/26715/,25,791,3.16,7.1,3.0,-0.16,0,0
1471,https://jo-katsu.com/campus/6737/,25,1136,2.20,9.6,1.5,-0.70,0,0
1472,https://jo-katsu.com/campus/8227/,25,1111,2.25,9.2,2.0,-0.25,0,0
1473,https://jo-katsu.com/campus/12462/,24,692,3.47,6.7,3.0,-0.47,0,0
1474,https://jo-katsu.com/campus/19789/,23,745,3.09,7.5,2.5,-0.59,0,0
1475,https://jo-katsu.com/campus/19926/,23,1399,1.64,9.6,1.5,-0.14,0,0
1476,https://jo-katsu.com/campus/23884/,23,648,3.55,6.9,3.0,-0.55,0,0
1477,https://jo-katsu.com/campus/23916/,23,590,3.90,9.9,1.5,-2.40,0,0
1478,https://jo-katsu.com/campus/24219/,23,732,3.14,7.9,2.5,-0.64,0,0
1479,https://jo-katsu.com/campus/13222/,22,504,4.37,7.4,3.0,-1.37,0,0
1480,https://jo-katsu.com/campus/24196/,22,573,3.84,9.1,2.0,-1.84,0,0
1481,https://jo-katsu.com/campus/16172/,21,1384,1.52,10.0,1.5,-0.02,0,0
1482,https://jo-katsu.com/campus/25129/,21,662,3.17,8.8,2.0,-1.17,0,0
1483,https://jo-katsu.com/campus/37262,21,608,3.45,6.6,3.0,-0.45,0,0
1484,https://jo-katsu.com/campus/4478/,21,1164,1.80,9.6,1.5,-0.30,0,0
1485,https://jo-katsu.com/campus/5871/,21,896,2.34,9.7,1.5,-0.84,0,0
1486,https://jo-katsu.com/campus/7288/,21,1013,2.07,9.0,2.0,-0.07,0,0
1487,https://jo-katsu.com/campus/33736/,20,683,2.93,7.8,2.5,-0.43,0,0
1488,https://jo-katsu.com/campus/19358/,19,986,1.93,9.7,1.5,-0.43,0,0
1489,https://jo-katsu.com/campus/24300/,19,654,2.91,7.8,2.5,-0.41,0,0
1490,https://jo-katsu.com/campus/14555/,18,1081,1.67,9.5,1.5,-0.17,0,0
1491,https://jo-katsu.com/campus/23886/,18,508,3.54,6.7,3.0,-0.54,0,0
1492,https://jo-katsu.com/campus/25354/,18,523,3.44,8.0,2.5,-0.94,0,0
1493,https://jo-katsu.com/campus/5125/,18,694,2.59,9.3,2.0,-0.59,0,0
1494,https://jo-katsu.com/campus/7819/,18,790,2.28,9.5,1.5,-0.78,0,0
1495,https://jo-katsu.com/campus/9203/,18,1063,1.69,9.9,1.5,-0.19,0,0
1496,https://jo-katsu.com/campus/12804/,17,653,2.60,9.7,1.5,-1.10,0,0
1497,https://jo-katsu.com/campus/15048/,17,607,2.80,9.5,1.5,-1.30,0,0
1498,https://jo-katsu.com/campus/22675/,17,526,3.23,7.1,3.0,-0.23,0,0
1499,https://jo-katsu.com/campus/25269/,17,720,2.36,9.9,1.5,-0.86,0,0
1500,https://jo-katsu.com/campus/36782,17,672,2.53,9.5,1.5,-1.03,0,0
1501,https://jo-katsu.com/campus/19330/,16,521,3.07,6.9,3.0,-0.07,0,0
1502,https://jo-katsu.com/campus/23912/,16,521,3.07,8.9,2.0,-1.07,0,0
1503,https://jo-katsu.com/campus/22284/,15,700,2.14,9.1,2.0,-0.14,0,0
1504,https://jo-katsu.com/campus/24136/,15,577,2.60,7.5,2.5,-0.10,0,0
1505,https://jo-katsu.com/campus/12854/,14,532,2.63,8.7,2.0,-0.63,0,0
1506,https://jo-katsu.com/campus/23663/,14,867,1.61,9.5,1.5,-0.11,0,0
1507,https://jo-katsu.com/campus/9747/,14,560,2.50,8.3,2.5,+0.00,0,0
1508,https://jo-katsu.com/campus/13207/,12,520,2.31,10.0,1.5,-0.81,0,0
